TIME, DESCRIPT
56:28,técnica de aceleração para não perder muito tempo ele até dá uma esquiva longa aqui para ganhar tempo desvia desse
56:33,Cavaleiro e segue em frente o chefão final está perto k está com tempo para conquistar o recorde mundial logo antes
56:39,de entrar na névoa ele faz esquiva longa e realiza o move Swap Guen vem com tudo para cima dele
56:46,mas rapidamente que esquiva de seu golpe de fogo instantaneamente que dá sua primeira estocada em Guen puto com
56:52,tamanho Audácia o Guen toma outra est estocada absurda o Queen Fica sem entender o que tá acontecendo e toma
56:58,mais uma estocada em sua barriga Green se vira para tentar reagir mais CREA mais rápido e faz a estocada final
57:04,durante a animação k segura a great Sword com uma mão só e dá uma chance pra guin atacá-lo mas no ato de Puro
57:10,humilhação kwi dá um tapa no golpe de Guen e finaliza ele com o contragolpe e para evitar a demora da animação de
57:16,morte de Guen kiwi sai do jogo e carrega de novo e lá está kir Kyo Zerou Dark Souls em 20 minutos e 48 segundos no dia
57:24,7 de outubro de 2023 conquistando assim o recorde mundial da Speed Run de Dark
57:30,Souls 1 na categoria Any personent não e sabe o que que é legal o cara ainda fala isso sh
57:36,Run mesmo com uma Run incrível dessa o cara ainda me fala que foi um cocô mas
57:41,isso é meio que normal entre a galera que pega recorde mundial Ainda mais quando ele sabe que dá para melhorar a Run nesse caso aqui o kiwi já me contou
57:48,que existem novas estratégias em andamento e pelo que ele me disse a vontade dele é de conseguir zerar Dark Souls em menos de 20 20 minutos bom ao
57:55,longo do ano vamos ver aí o que acontecerá com essa Run e muito obrigado marionet e beninho dois speedrunners
58:02,brasileiros de Dark Souls 1 que me ajudaram muito a entender vários truques dessa speedrun Os dois estão bem
58:07,posicionados em várias categorias inclusive marionet já teve o recorde mundial da categoria al bosses onde você
58:13,precisa derrotar geral Quem sabe a gente não conta a história dele aqui e quem sabe ele retoma esse recorde mundial o
58:19,canal de todos os Speed Runners mencionados estão na descrição vão lá conferir e bem obrigado a você pelo seu
58:25,tempo e por me apoiar tanto aqui no canal estamos de volta muito obrigado pelos 500.000 inscritos Caraca velho eu
58:32,confesso PR vocês que a minha ficha ainda não caiu eu vou até falar um pouco normal mas ó eu confesso para vocês que minha ficha ainda não caiu ainda é muito
58:38,difícil acreditar que o canal tem indo tão bem eu sempre leio todos os comentários eu fico muito feliz que vocês estão gostando dos vídeos que eu
58:44,faço então muito obrigado por tudo isso eu planejo trazer mais Run explicadas e mais vídeos variadas Então bora que Bora
58:50,que esse ano nós vamos conquistar 1 milhão de inscritos eu tenho que parar com isso
58:56,enfim lembre-se para não perder o progresso no [Música]
59:11,canal
